status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Closed,2012-09-25T21:24:32.030+0000,NA,brucem,2010-05-25T08:37:42.033+0000,NA,brucem,Open,brucem,AVRO-552,NA,25,2038.407553,NA,AVRO,2010-05-25T08:37:42.033+0000,Non-existent to Open,2012-04-28T19:44:26.620+0000,3,Major,0,Sub-task,0,Fixed
Closed,2012-09-25T21:24:32.030+0000,Open,brucem,2010-05-25T08:47:09.134+0000,0.006563669,brucem,Resolved,brucem,AVRO-552,NA,25,2038.407553,0.006563669,AVRO,2010-05-25T08:37:42.033+0000,Open to Resolved,2012-04-28T19:44:26.620+0000,3,Major,0,Sub-task,0,Fixed
Closed,2012-09-25T21:24:32.030+0000,Resolved,brucem,2010-08-25T18:48:38.185+0000,92.41769735,cutting,Reopened,brucem,AVRO-552,NA,25,2038.407553,92.42426102,AVRO,2010-05-25T08:37:42.033+0000,Resolved to Reopened,2012-04-28T19:44:26.620+0000,3,Major,0,Sub-task,0,Fixed
Closed,2012-09-25T21:24:32.030+0000,Reopened,brucem,2012-04-28T19:44:26.775+0000,612.0387568,dcreager,Resolved,brucem,AVRO-552,NA,25,2038.407553,704.4630178,AVRO,2010-05-25T08:37:42.033+0000,Reopened to Resolved,2012-04-28T19:44:26.620+0000,3,Major,0,Sub-task,0,Fixed
Closed,2012-09-25T21:24:32.030+0000,Resolved,brucem,2012-09-25T21:24:32.031+0000,150.0695053,cutting,Closed,brucem,AVRO-552,NA,25,2038.407553,854.5325231,AVRO,2010-05-25T08:37:42.033+0000,Resolved to Closed,2012-04-28T19:44:26.620+0000,3,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:54.497+0000,NA,owen.omalley,2010-05-18T23:12:28.636+0000,NA,owen.omalley,Open,scott_carey,AVRO-545,100,39,2602.276737,NA,AVRO,2010-05-18T23:12:28.636+0000,Non-existent to Open,2010-12-16T00:40:55.671+0000,12,Blocker,1,Sub-task,2,Duplicate
Closed,2011-03-12T00:32:54.497+0000,Open,owen.omalley,2010-09-10T17:34:50.685+0000,114.765533,owen.omalley,Patch Available,scott_carey,AVRO-545,100,39,2602.276737,114.765533,AVRO,2010-05-18T23:12:28.636+0000,Open to Patch Available,2010-12-16T00:40:55.671+0000,12,Blocker,1,Sub-task,2,Duplicate
Closed,2011-03-12T00:32:54.497+0000,Patch Available,owen.omalley,2010-09-10T22:14:38.294+0000,0.19430103,cutting,Open,scott_carey,AVRO-545,100,39,2602.276737,114.959834,AVRO,2010-05-18T23:12:28.636+0000,Patch Available to Open,2010-12-16T00:40:55.671+0000,12,Blocker,1,Sub-task,2,Duplicate
Closed,2011-03-12T00:32:54.497+0000,Open,owen.omalley,2010-12-16T00:40:55.671+0000,96.10159001,scott_carey,Resolved,scott_carey,AVRO-545,100,39,2602.276737,211.061424,AVRO,2010-05-18T23:12:28.636+0000,Open to Resolved,2010-12-16T00:40:55.671+0000,12,Blocker,1,Sub-task,2,Duplicate
Closed,2011-03-12T00:32:54.497+0000,Resolved,owen.omalley,2011-03-12T00:32:54.498+0000,85.99443087,cutting,Closed,scott_carey,AVRO-545,100,39,2602.276737,297.0558549,AVRO,2010-05-18T23:12:28.636+0000,Resolved to Closed,2010-12-16T00:40:55.671+0000,12,Blocker,1,Sub-task,2,Duplicate
